Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	NCBI gene (formerly Entrezgene) ID
YBR072W	YBR072W_mRNA	YBR072W	HSP26	852364
YDR276C	YDR276C_mRNA	YDR276C	PMP3	851869
YHR120W	YHR120W_mRNA	YHR120W	MSH1	856520
YGR227W	YGR227W_mRNA	YGR227W	DIE2	853142
YKL013C	YKL013C_mRNA	YKL013C	ARC19	853856
YMR018W	YMR018W_mRNA	YMR018W	PEX9	855032
YBL039W-B	YBL039W-B_mRNA	YBL039W-B		1466441
YIR018C-A	YIR018C-A_mRNA	YIR018C-A		1466494
YGR232W	YGR232W_mRNA	YGR232W	NAS6	853147
YCR037C	YCR037C_mRNA	YCR037C	PHO87	850403
YDR298C	YDR298C_mRNA	YDR298C	ATP5	851892
YIR029W	YIR029W_mRNA	YIR029W	DAL2	854847
YBR054W	YBR054W_mRNA	YBR054W	YRO2	852343
YKL065C	YKL065C_mRNA	YKL065C	YET1	853800
YBL070C	YBL070C_mRNA	YBL070C		
YDR370C	YDR370C_mRNA	YDR370C	DXO1	851976
YLR166C	YLR166C_mRNA	YLR166C	SEC10	850863
YIL066C	YIL066C_mRNA	YIL066C	RNR3	854744
YML095C	YML095C_mRNA	YML095C	RAD10	854878
YNL098C	YNL098C_mRNA	YNL098C	RAS2	855625
YDR357C	YDR357C_mRNA	YDR357C	CNL1	851959
YDL151C	YDL151C_mRNA	YDL151C	BUD30	
YKL141W	YKL141W_mRNA	YKL141W	SDH3	853716
YCR088W	YCR088W_mRNA	YCR088W	ABP1	850450
YDR495C	YDR495C_mRNA	YDR495C	VPS3	852106
YNL293W	YNL293W_mRNA	YNL293W	MSB3	855423
YMR315W-A	YMR315W-A_mRNA	YMR315W-A		1466508
snR43	snR43_snoRNA			
YMR237W	YMR237W_mRNA	YMR237W	BCH1	855277
YPL215W	YPL215W_mRNA	YPL215W	CBP3	855886
YPL135W	YPL135W_mRNA	YPL135W	ISU1	855968
tR(ACG)K	tR(ACG)K_tRNA			
YPR184W	YPR184W_mRNA	YPR184W	GDB1	856314
YPR037C	YPR037C_mRNA	YPR037C	ERV2	856152
YOR175C	YOR175C_mRNA	YOR175C	ALE1	854346
YHR145C	YHR145C_mRNA	YHR145C		
YNL077W	YNL077W_mRNA	YNL077W	APJ1	855647
YNL177C	YNL177C_mRNA	YNL177C	MRPL22	855544
YGR277C	YGR277C_mRNA	YGR277C	CAB4	853194
YNL200C	YNL200C_mRNA	YNL200C	NNR1	855521
YMR305C	YMR305C_mRNA	YMR305C	SCW10	855352
YPR035W	YPR035W_mRNA	YPR035W	GLN1	856147
YLR081W	YLR081W_mRNA	YLR081W	GAL2	850770
YBR139W	YBR139W_mRNA	YBR139W		852436
YML041C	YML041C_mRNA	YML041C	VPS71	854966
YJL111W	YJL111W_mRNA	YJL111W	CCT7	853333
YKR086W	YKR086W_mRNA	YKR086W	PRP16	853961
YLR432W	YLR432W_mRNA	YLR432W	IMD3	851152
YDR259C	YDR259C_mRNA	YDR259C	YAP6	851846
YIL048W	YIL048W_mRNA	YIL048W	NEO1	854763
YBR128C	YBR128C_mRNA	YBR128C	ATG14	852425
YKL016C	YKL016C_mRNA	YKL016C	ATP7	853853
YBR199W	YBR199W_mRNA	YBR199W	KTR4	852498
YNL076W	YNL076W_mRNA	YNL076W	MKS1	855648
YAL066W	YAL066W_mRNA	YAL066W		
YHR098C	YHR098C_mRNA	YHR098C	SFB3	856498
YPL015C	YPL015C_mRNA	YPL015C	HST2	856092
YNL020C	YNL020C_mRNA	YNL020C	ARK1	855711
YDR502C	YDR502C_mRNA	YDR502C	SAM2	852113
YDR447C	YDR447C_mRNA	YDR447C	RPS17B	852058
YDL039C	YDL039C_mRNA	YDL039C	PRM7	851522
YJL074C	YJL074C_mRNA	YJL074C	SMC3	853371
YOR164C	YOR164C_mRNA	YOR164C	GET4	854335
YKL166C	YKL166C_mRNA	YKL166C	TPK3	853688
YEL042W	YEL042W_mRNA	YEL042W	GDA1	856669
YML094C-A	YML094C-A_mRNA	YML094C-A		
YGR118W	YGR118W_mRNA	YGR118W	RPS23A	853015
YGR118W	YGR118W_mRNA	YGR118W	RPS23A	856250
YDL225W	YDL225W_mRNA	YDL225W	SHS1	851373
YIL006W	YIL006W_mRNA	YIL006W	YIA6	854811
YHR182W	YHR182W_mRNA	YHR182W		856588
YOL097C	YOL097C_mRNA	YOL097C	WRS1	854056
snR52	snR52_snoRNA			
YMR033W	YMR033W_mRNA	YMR033W	ARP9	855049
YLR015W	YLR015W_mRNA	YLR015W	BRE2	850702
YJL137C	YJL137C_mRNA	YJL137C	GLG2	853304
YER139C	YER139C_mRNA	YER139C	RTR1	856882
YLR465C	YLR465C_mRNA	YLR465C	BSC3	
YDR224C	YDR224C_mRNA	YDR224C	HTB1	851810
YOR360C	YOR360C_mRNA	YOR360C	PDE2	854542
YNL155W	YNL155W_mRNA	YNL155W	CUZ1	855567
YPL234C	YPL234C_mRNA	YPL234C	VMA11	855842
YCL005W	YCL005W_mRNA	YCL005W	LDB16	850351
YMR277W	YMR277W_mRNA	YMR277W	FCP1	855320
YJR064W	YJR064W_mRNA	YJR064W	CCT5	853527
YOL128C	YOL128C_mRNA	YOL128C	YGK3	853992
YGL064C	YGL064C_mRNA	YGL064C	MRH4	852816
YPL151C	YPL151C_mRNA	YPL151C	PRP46	855952
YPL236C	YPL236C_mRNA	YPL236C	ENV7	855840
YHR095W	YHR095W_mRNA	YHR095W		
YNL233W	YNL233W_mRNA	YNL233W	BNI4	855488
YOR102W	YOR102W_mRNA	YOR102W		
YBR251W	YBR251W_mRNA	YBR251W	MRPS5	852553
YIL176C	YIL176C_mRNA	YIL176C	PAU14	854631
YIL176C	YIL176C_mRNA	YIL176C	PAU14	853232
YHR046C	YHR046C_mRNA	YHR046C	INM1	856442
YPL067C	YPL067C_mRNA	YPL067C		856038
YCL045C	YCL045C_mRNA	YCL045C	EMC1	850312
YOL045W	YOL045W_mRNA	YOL045W	PSK2	854111
YDR418W	YDR418W_mRNA	YDR418W	RPL12B	856656
YDR418W	YDR418W_mRNA	YDR418W	RPL12B	852026
YMR215W	YMR215W_mRNA	YMR215W	GAS3	855255
YJL088W	YJL088W_mRNA	YJL088W	ARG3	853357
YHR101C	YHR101C_mRNA	YHR101C	BIG1	856501
YER164W	YER164W_mRNA	YER164W	CHD1	856911
YDR225W	YDR225W_mRNA	YDR225W	HTA1	851811
YOR020W-A	YOR020W-A_mRNA	YOR020W-A		1466480
YDL002C	YDL002C_mRNA	YDL002C	NHP10	851562
YKR012C	YKR012C_mRNA	YKR012C		
YJL153C	YJL153C_mRNA	YJL153C	INO1	853288
YHL020C	YHL020C_mRNA	YHL020C	OPI1	856366
tV(AAC)E2	tV(AAC)E2_tRNA			
snR79	snR79_snoRNA			
YJL145W	YJL145W_mRNA	YJL145W	SFH5	853296
YGR034W	YGR034W_mRNA	YGR034W	RPL26B	852922
YBR240C	YBR240C_mRNA	YBR240C	THI2	852542
YNL324W	YNL324W_mRNA	YNL324W		
YOR283W	YOR283W_mRNA	YOR283W		854457
YGR009C	YGR009C_mRNA	YGR009C	SEC9	852892
YOR234C	YOR234C_mRNA	YOR234C	RPL33B	854409
YPL227C	YPL227C_mRNA	YPL227C	ALG5	855874
YGL035C	YGL035C_mRNA	YGL035C	MIG1	852848
YLR001C	YLR001C_mRNA	YLR001C		850687
YLR285C-A	YLR285C-A_mRNA	YLR285C-A		1466418
YLL047W	YLL047W_mRNA	YLL047W		
YGL154C	YGL154C_mRNA	YGL154C	LYS5	852723
YHR215W	YHR215W_mRNA	YHR215W	PHO12	856625
YDR434W	YDR434W_mRNA	YDR434W	GPI17	852044
YJR121W	YJR121W_mRNA	YJR121W	ATP2	853585
YLL029W	YLL029W_mRNA	YLL029W	FRA1	850630
YDR014W-A	YDR014W-A_mRNA	YDR014W-A	HED1	4036073
snR51	snR51_snoRNA			
YMR274C	YMR274C_mRNA	YMR274C	RCE1	855317
YGL063W	YGL063W_mRNA	YGL063W	PUS2	852817
YMR084W	YMR084W_mRNA	YMR084W		855108
YLR154W-B	YLR154W-B_mRNA	YLR154W-B		
YNL092W	YNL092W_mRNA	YNL092W		855632
snR48	snR48_snoRNA			
YNR023W	YNR023W_mRNA	YNR023W	SNF12	855757
YGR023W	YGR023W_mRNA	YGR023W	MTL1	852905
YIL035C	YIL035C_mRNA	YIL035C	CKA1	854776
YNL004W	YNL004W_mRNA	YNL004W	HRB1	855728
YLR303W	YLR303W_mRNA	YLR303W	MET17	851010
YPL002C	YPL002C_mRNA	YPL002C	SNF8	856105
YOR384W	YOR384W_mRNA	YOR384W	FRE5	854566
YAL056W	YAL056W_mRNA	YAL056W	GPB2	851243
tH(GUG)G1	tH(GUG)G1_tRNA			
YMR317W	YMR317W_mRNA	YMR317W		855366
YML054C	YML054C_mRNA	YML054C	CYB2	854950
YPR159W	YPR159W_mRNA	YPR159W	KRE6	856287
YHR133C	YHR133C_mRNA	YHR133C	NSG1	856535
YLR313C	YLR313C_mRNA	YLR313C	SPH1	
YGL254W	YGL254W_mRNA	YGL254W	FZF1	852638
YBL092W	YBL092W_mRNA	YBL092W	RPL32	852185
YPL070W	YPL070W_mRNA	YPL070W	MUK1	856035
YNL218W	YNL218W_mRNA	YNL218W	MGS1	855503
YMR024W	YMR024W_mRNA	YMR024W	MRPL3	855039
YDR153C	YDR153C_mRNA	YDR153C	ENT5	851731
YDL184C	YDL184C_mRNA	YDL184C	RPL41A	851422
YDL184C	YDL184C_mRNA	YDL184C	RPL41A	851344
YOR010C	YOR010C_mRNA	YOR010C	TIR2	854174
YDL154W	YDL154W_mRNA	YDL154W	MSH5	851401
YBR062C	YBR062C_mRNA	YBR062C		852354
YBL014C	YBL014C_mRNA	YBL014C	RRN6	852269
YNL250W	YNL250W_mRNA	YNL250W	RAD50	855471
YDR431W	YDR431W_mRNA	YDR431W		
YNL314W	YNL314W_mRNA	YNL314W	DAL82	855402
YNL227C	YNL227C_mRNA	YNL227C	JJJ1	855495
YER054C	YER054C_mRNA	YER054C	GIP2	856781
YBR099C	YBR099C_mRNA	YBR099C		
YNR025C	YNR025C_mRNA	YNR025C		
YAL001C	YAL001C_mRNA	YAL001C	TFC3	851262
YJL012C	YJL012C_mRNA	YJL012C	VTC4	853441
YGR286C	YGR286C_mRNA	YGR286C	BIO2	853203
YGL159W	YGL159W_mRNA	YGL159W		852717
YGR153W	YGR153W_mRNA	YGR153W		853057
YKR019C	YKR019C_mRNA	YKR019C	IRS4	853889
YNL290W	YNL290W_mRNA	YNL290W	RFC3	855426
YJL107C	YJL107C_mRNA	YJL107C		853337
YDR245W	YDR245W_mRNA	YDR245W	MNN10	851832
YOR315W	YOR315W_mRNA	YOR315W	SFG1	854493
tL(CAA)K	tL(CAA)K_tRNA			
YMR255W	YMR255W_mRNA	YMR255W	GFD1	855297
YKL209C	YKL209C_mRNA	YKL209C	STE6	853671
YBL047C	YBL047C_mRNA	YBL047C	EDE1	852233
YNL189W	YNL189W_mRNA	YNL189W	SRP1	855532
YER033C	YER033C_mRNA	YER033C	ZRG8	856755
YGR136W	YGR136W_mRNA	YGR136W	LSB1	853037
YFL022C	YFL022C_mRNA	YFL022C	FRS2	850522
YDR183W	YDR183W_mRNA	YDR183W	PLP1	851764
YMR119W	YMR119W_mRNA	YMR119W	ASI1	855147
YBR145W	YBR145W_mRNA	YBR145W	ADH5	852442
YMR227C	YMR227C_mRNA	YMR227C	TAF7	855267
YER120W	YER120W_mRNA	YER120W	SCS2	856856
YJL043W	YJL043W_mRNA	YJL043W		853407
YOL158C	YOL158C_mRNA	YOL158C	ENB1	854007
YGL197W	YGL197W_mRNA	YGL197W	MDS3	852678
YHR150W	YHR150W_mRNA	YHR150W	PEX28	856555
YPL040C	YPL040C_mRNA	YPL040C	ISM1	856067
YPL185W	YPL185W_mRNA	YPL185W		
YDR003W-A	YDR003W-A_mRNA	YDR003W-A		1466432
tT(AGU)N2	tT(AGU)N2_tRNA			
YHR070W	YHR070W_mRNA	YHR070W	TRM5	856467
YBR248C	YBR248C_mRNA	YBR248C	HIS7	852550
YBR190W	YBR190W_mRNA	YBR190W		
YNL118C	YNL118C_mRNA	YNL118C	DCP2	855605
YCL036W	YCL036W_mRNA	YCL036W	GFD2	850321
YGR196C	YGR196C_mRNA	YGR196C	FYV8	853110
YLR060W	YLR060W_mRNA	YLR060W	FRS1	850749
YJR147W	YJR147W_mRNA	YJR147W	HMS2	853612
YDR394W	YDR394W_mRNA	YDR394W	RPT3	852003
YCR051W	YCR051W_mRNA	YCR051W		850418
YHL003C	YHL003C_mRNA	YHL003C	LAG1	856386
YOR361C	YOR361C_mRNA	YOR361C	PRT1	854543
YPR168W	YPR168W_mRNA	YPR168W	NUT2	856297
YDR320C-A	YDR320C-A_mRNA	YDR320C-A	DAD4	851919
YGL006W-A	YGL006W-A_mRNA	YGL006W-A		1466456
YLR185W	YLR185W_mRNA	YLR185W	RPL37A	850882
YPL181W	YPL181W_mRNA	YPL181W	CTI6	855920
YOL160W	YOL160W_mRNA	YOL160W		
YER093C-A	YER093C-A_mRNA	YER093C-A	AIM11	856829
YJL095W	YJL095W_mRNA	YJL095W	BCK1	853350
snR80	snR80_snoRNA			
YKL088W	YKL088W_mRNA	YKL088W	CAB3	853774
YDL021W	YDL021W_mRNA	YDL021W	GPM2	851541
YDR023W	YDR023W_mRNA	YDR023W	SES1	851587
YHL027W	YHL027W_mRNA	YHL027W	RIM101	856358
YOL085W-A	YOL085W-A_mRNA	YOL085W-A		
YBR200W	YBR200W_mRNA	YBR200W	BEM1	852499
YPR003C	YPR003C_mRNA	YPR003C		856111
YCR014C	YCR014C_mRNA	YCR014C	POL4	850372
YJR018W	YJR018W_mRNA	YJR018W		
YBR105C	YBR105C_mRNA	YBR105C	VID24	852402
YDR086C	YDR086C_mRNA	YDR086C	SSS1	851659
YPL041C	YPL041C_mRNA	YPL041C	MRX11	856066
YKL181W	YKL181W_mRNA	YKL181W	PRS1	853654
YDR521W	YDR521W_mRNA	YDR521W		
YDR426C	YDR426C_mRNA	YDR426C		
YGR150C	YGR150C_mRNA	YGR150C	CCM1	853053
YGR164W	YGR164W_mRNA	YGR164W		
YMR299C	YMR299C_mRNA	YMR299C	DYN3	855345
YBL025W	YBL025W_mRNA	YBL025W	RRN10	852256
YGL199C	YGL199C_mRNA	YGL199C		
YGL078C	YGL078C_mRNA	YGL078C	DBP3	852802
YLR302C	YLR302C_mRNA	YLR302C		
YDL113C	YDL113C_mRNA	YDL113C	ATG20	851445
YLR467W	YLR467W_mRNA	YLR467W	YRF1-5	851189
YLR467W	YLR467W_mRNA	YLR467W	YRF1-5	852158
YLR467W	YLR467W_mRNA	YLR467W	YRF1-5	854577
YKL183W	YKL183W_mRNA	YKL183W	LOT5	853652
YKL220C	YKL220C_mRNA	YKL220C	FRE2	853660
YML022W	YML022W_mRNA	YML022W	APT1	854986
YDR165W	YDR165W_mRNA	YDR165W	TRM82	851743
YGL140C	YGL140C_mRNA	YGL140C		852737
YDR417C	YDR417C_mRNA	YDR417C		
YML128C	YML128C_mRNA	YML128C	MSC1	854911
YKL049C	YKL049C_mRNA	YKL049C	CSE4	853817
LSR1	LSR1_snRNA			
YGR226C	YGR226C_mRNA	YGR226C		
YHR022C	YHR022C_mRNA	YHR022C		856417
YNL127W	YNL127W_mRNA	YNL127W	FAR11	855596
YLR415C	YLR415C_mRNA	YLR415C		851133
YER007C-A	YER007C-A_mRNA	YER007C-A	TMA20	856725
YKL047W	YKL047W_mRNA	YKL047W	ANR2	853819
YDR389W	YDR389W_mRNA	YDR389W	SAC7	851997
YOR325W	YOR325W_mRNA	YOR325W		
YOR007C	YOR007C_mRNA	YOR007C	SGT2	854168
YBR215W	YBR215W_mRNA	YBR215W	HPC2	852516
YDR187C	YDR187C_mRNA	YDR187C		
YNR073C	YNR073C_mRNA	YNR073C	MAN2	856639
YNR073C	YNR073C_mRNA	YNR073C	MAN2	855810
YDR173C	YDR173C_mRNA	YDR173C	ARG82	851753
YOL016C	YOL016C_mRNA	YOL016C	CMK2	854144
YBR003W	YBR003W_mRNA	YBR003W	COQ1	852288
YBL046W	YBL046W_mRNA	YBL046W	PSY4	852234
YIL115C	YIL115C_mRNA	YIL115C	NUP159	854691
YMR189W	YMR189W_mRNA	YMR189W	GCV2	855227
YDR409W	YDR409W_mRNA	YDR409W	SIZ1	852018
YMR094W	YMR094W_mRNA	YMR094W	CTF13	855119
YPL211W	YPL211W_mRNA	YPL211W	NIP7	855890
YMR040W	YMR040W_mRNA	YMR040W	YET2	855056
YHL045W	YHL045W_mRNA	YHL045W		
YBR168W	YBR168W_mRNA	YBR168W	PEX32	852466
YER103W	YER103W_mRNA	YER103W	SSA4	856840
YDR268W	YDR268W_mRNA	YDR268W	MSW1	851861
YMR285C	YMR285C_mRNA	YMR285C	NGL2	855329
YBR239C	YBR239C_mRNA	YBR239C	ERT1	852541
YGR261C	YGR261C_mRNA	YGR261C	APL6	853177
YGL207W	YGL207W_mRNA	YGL207W	SPT16	852665
YDR403W	YDR403W_mRNA	YDR403W	DIT1	852012
YGL080W	YGL080W_mRNA	YGL080W	MPC1	852800
YLR219W	YLR219W_mRNA	YLR219W	MSC3	850916
YJR025C	YJR025C_mRNA	YJR025C	BNA1	853482
YLR177W	YLR177W_mRNA	YLR177W		850874
YDR473C	YDR473C_mRNA	YDR473C	PRP3	852084
YEL064C	YEL064C_mRNA	YEL064C	AVT2	856645
YHR080C	YHR080C_mRNA	YHR080C	LAM4	856480
YPL057C	YPL057C_mRNA	YPL057C	SUR1	856050
YNL163C	YNL163C_mRNA	YNL163C	RIA1	855558
YML028W	YML028W_mRNA	YML028W	TSA1	854980
YOR035C	YOR035C_mRNA	YOR035C	SHE4	854200
YLL058W	YLL058W_mRNA	YLL058W		850668
YNR049C	YNR049C_mRNA	YNR049C	MSO1	855785
YMR133W	YMR133W_mRNA	YMR133W	REC114	855163
YFR005C	YFR005C_mRNA	YFR005C	SAD1	850555
YML098W	YML098W_mRNA	YML098W	TAF13	854875
snR36	snR36_snoRNA			
YHR092C	YHR092C_mRNA	YHR092C	HXT4	856492
YGR285C	YGR285C_mRNA	YGR285C	ZUO1	853202
YLR401C	YLR401C_mRNA	YLR401C	DUS3	851117
YHR180W-A	YHR180W-A_mRNA	YHR180W-A		
YDR378C	YDR378C_mRNA	YDR378C	LSM6	851984
tP(AGG)C	tP(AGG)C_tRNA		SUF2	
YBR098W	YBR098W_mRNA	YBR098W	MMS4	852395
YGL052W	YGL052W_mRNA	YGL052W		
YOL082W	YOL082W_mRNA	YOL082W	ATG19	854072
YGR077C	YGR077C_mRNA	YGR077C	PEX8	852968
YOL164W-A	YOL164W-A_mRNA	YOL164W-A		1466473
YLR259C	YLR259C_mRNA	YLR259C	HSP60	850963
tS(AGA)G	tS(AGA)G_tRNA			
YCL009C	YCL009C_mRNA	YCL009C	ILV6	850348
YJR133W	YJR133W_mRNA	YJR133W	XPT1	853597
snR55	snR55_snoRNA			
YDR133C	YDR133C_mRNA	YDR133C		
YPR195C	YPR195C_mRNA	YPR195C		
YNL299W	YNL299W_mRNA	YNL299W	TRF5	855417
snR19	snR19_snRNA			
tG(GCC)O2	tG(GCC)O2_tRNA		SUF17	
YBL087C	YBL087C_mRNA	YBL087C	RPL23A	852191
YBL087C	YBL087C_mRNA	YBL087C	RPL23A	856853
YMR208W	YMR208W_mRNA	YMR208W	ERG12	855248
YAL011W	YAL011W_mRNA	YAL011W	SWC3	851222
YKL179C	YKL179C_mRNA	YKL179C	COY1	853675
snR86	snR86_snoRNA			
YEL002C	YEL002C_mRNA	YEL002C	WBP1	856716
YDR515W	YDR515W_mRNA	YDR515W	SLF1	852127
YMR020W	YMR020W_mRNA	YMR020W	FMS1	855034
YMR014W	YMR014W_mRNA	YMR014W	BUD22	855028
YGR223C	YGR223C_mRNA	YGR223C	HSV2	853138
tA(UGC)E	tA(UGC)E_tRNA			
YPR083W	YPR083W_mRNA	YPR083W	MDM36	856198
YGL086W	YGL086W_mRNA	YGL086W	MAD1	852794
YPL001W	YPL001W_mRNA	YPL001W	HAT1	856106
snR40	snR40_snoRNA			
YMR326C	YMR326C_mRNA	YMR326C		
YGL173C	YGL173C_mRNA	YGL173C	XRN1	852702
YLR286W-A	YLR286W-A_mRNA	YLR286W-A		
YJL184W	YJL184W_mRNA	YJL184W	GON7	853255
YPR193C	YPR193C_mRNA	YPR193C	HPA2	856323
YER078W-A	YER078W-A_mRNA	YER078W-A		1466536
YOR272W	YOR272W_mRNA	YOR272W	YTM1	854446
YNL251C	YNL251C_mRNA	YNL251C	NRD1	855470
YPL044C	YPL044C_mRNA	YPL044C		
YDL107W	YDL107W_mRNA	YDL107W	MSS2	851451
YDL201W	YDL201W_mRNA	YDL201W	TRM8	851326
YOL013C	YOL013C_mRNA	YOL013C	HRD1	854149
YBR077C	YBR077C_mRNA	YBR077C	SLM4	852369
YER007W	YER007W_mRNA	YER007W	PAC2	856724
YNL143C	YNL143C_mRNA	YNL143C		855579
YDR396W	YDR396W_mRNA	YDR396W		
YOR026W	YOR026W_mRNA	YOR026W	BUB3	854191
YIL042C	YIL042C_mRNA	YIL042C	PKP1	854769
YGR001C	YGR001C_mRNA	YGR001C	EFM5	852884
YMR213W	YMR213W_mRNA	YMR213W	CEF1	855253
tK(UUU)G1	tK(UUU)G1_tRNA			
YMR192W	YMR192W_mRNA	YMR192W	GYL1	855230
YGL217C	YGL217C_mRNA	YGL217C		
YAR030C	YAR030C_mRNA	YAR030C		
YDR258C	YDR258C_mRNA	YDR258C	HSP78	851845
YAR047C	YAR047C_mRNA	YAR047C		
YAL022C	YAL022C_mRNA	YAL022C	FUN26	851211
YBR224W	YBR224W_mRNA	YBR224W		
YOR359W	YOR359W_mRNA	YOR359W	VTS1	854541
YDR176W	YDR176W_mRNA	YDR176W	NGG1	851756
YDL099W	YDL099W_mRNA	YDL099W	BUG1	851459
YDR380W	YDR380W_mRNA	YDR380W	ARO10	851987
YDL110C	YDL110C_mRNA	YDL110C	TMA17	851448
YOR250C	YOR250C_mRNA	YOR250C	CLP1	854424
YFL019C	YFL019C_mRNA	YFL019C		
Q0055	Q0055_mRNA	Q0055	AI2	854594
YDR148C	YDR148C_mRNA	YDR148C	KGD2	851726
YDL220C	YDL220C_mRNA	YDL220C	CDC13	851306
YFL008W	YFL008W_mRNA	YFL008W	SMC1	850540
YBL084C	YBL084C_mRNA	YBL084C	CDC27	852194
YNL312W	YNL312W_mRNA	YNL312W	RFA2	855404
YGR105W	YGR105W_mRNA	YGR105W	VMA21	852997
YMR177W	YMR177W_mRNA	YMR177W	MMT1	855215
YLR090W	YLR090W_mRNA	YLR090W	XDJ1	850779
YPL279C	YPL279C_mRNA	YPL279C	FEX2	855850
YOL012C	YOL012C_mRNA	YOL012C	HTZ1	854150
YJL118W	YJL118W_mRNA	YJL118W		853323
YNL124W	YNL124W_mRNA	YNL124W	NAF1	855599
YIL124W	YIL124W_mRNA	YIL124W	AYR1	854682
YOL026C	YOL026C_mRNA	YOL026C	MIM1	854131
YPL022W	YPL022W_mRNA	YPL022W	RAD1	856085
YLR173W	YLR173W_mRNA	YLR173W		850870
YOR100C	YOR100C_mRNA	YOR100C	CRC1	854267
YKL099C	YKL099C_mRNA	YKL099C	UTP11	853762
YGL214W	YGL214W_mRNA	YGL214W		
YNL021W	YNL021W_mRNA	YNL021W	HDA1	855710
YGL137W	YGL137W_mRNA	YGL137W	SEC27	852740
YPL258C	YPL258C_mRNA	YPL258C	THI21	855870
snR35	snR35_snoRNA			
YOR375C	YOR375C_mRNA	YOR375C	GDH1	854557
YHR147C	YHR147C_mRNA	YHR147C	MRPL6	856552
YJR072C	YJR072C_mRNA	YJR072C	NPA3	853535
YIL100C-A	YIL100C-A_mRNA	YIL100C-A		
YGL095C	YGL095C_mRNA	YGL095C	VPS45	852785
YIL129C	YIL129C_mRNA	YIL129C	TAO3	854677
YGL009C	YGL009C_mRNA	YGL009C	LEU1	852875
tD(GUC)L2	tD(GUC)L2_tRNA			
YFL021W	YFL021W_mRNA	YFL021W	GAT1	850523
YLR129W	YLR129W_mRNA	YLR129W	DIP2	850820
YIL040W	YIL040W_mRNA	YIL040W	APQ12	854771
YMR294W-A	YMR294W-A_mRNA	YMR294W-A		
Q0143	Q0143_mRNA	Q0143		
YNR043W	YNR043W_mRNA	YNR043W	MVD1	855779
YJR006W	YJR006W_mRNA	YJR006W	POL31	853462
YAL039C	YAL039C_mRNA	YAL039C	CYC3	851192
YDR504C	YDR504C_mRNA	YDR504C	SPG3	852115
YFL033C	YFL033C_mRNA	YFL033C	RIM15	850511
YIR008C	YIR008C_mRNA	YIR008C	PRI1	854825
YHR006W	YHR006W_mRNA	YHR006W	STP2	856397
YMR008C	YMR008C_mRNA	YMR008C	PLB1	855020
YBR058C	YBR058C_mRNA	YBR058C	UBP14	852349
YDR386W	YDR386W_mRNA	YDR386W	MUS81	851994
YPL019C	YPL019C_mRNA	YPL019C	VTC3	856088
YHR108W	YHR108W_mRNA	YHR108W	GGA2	856508
YKL182W	YKL182W_mRNA	YKL182W	FAS1	853653
YBL068W-A	YBL068W-A_mRNA	YBL068W-A		
YHR070C-A	YHR070C-A_mRNA	YHR070C-A		
YHR001W-A	YHR001W-A_mRNA	YHR001W-A	QCR10	856390
YLL014W	YLL014W_mRNA	YLL014W	EMC6	850646
YKR035W-A	YKR035W-A_mRNA	YKR035W-A	DID2	853906
YIL079C	YIL079C_mRNA	YIL079C	AIR1	854731
YPL142C	YPL142C_mRNA	YPL142C		
YDR208W	YDR208W_mRNA	YDR208W	MSS4	851789
YIL143C	YIL143C_mRNA	YIL143C	SSL2	854663
YDR324C	YDR324C_mRNA	YDR324C	UTP4	851924
YDL170W	YDL170W_mRNA	YDL170W	UGA3	851384
YDR317W	YDR317W_mRNA	YDR317W	HIM1	851915
YOL155C	YOL155C_mRNA	YOL155C	HPF1	854010
YDR436W	YDR436W_mRNA	YDR436W	PPZ2	852046
YLR163C	YLR163C_mRNA	YLR163C	MAS1	850860
YBR253W	YBR253W_mRNA	YBR253W	SRB6	852555
YPL180W	YPL180W_mRNA	YPL180W	TCO89	855922
YHR189W	YHR189W_mRNA	YHR189W	PTH1	856596
snR17a	snR17a_snoRNA			
YNL065W	YNL065W_mRNA	YNL065W	AQR1	855660
YNL178W	YNL178W_mRNA	YNL178W	RPS3	855543
YGL073W	YGL073W_mRNA	YGL073W	HSF1	852806
YER006W	YER006W_mRNA	YER006W	NUG1	856723
YLL020C	YLL020C_mRNA	YLL020C		
YIL127C	YIL127C_mRNA	YIL127C	RRT14	854679
snR57	snR57_snoRNA			
YKL111C	YKL111C_mRNA	YKL111C		
YML063W	YML063W_mRNA	YML063W	RPS1B	854939
Q0285	Q0285_ncRNA		RPM1	
YKL187C	YKL187C_mRNA	YKL187C	FAT3	853648
YMR168C	YMR168C_mRNA	YMR168C	CEP3	855204
snR62	snR62_snoRNA			
YIR037W	YIR037W_mRNA	YIR037W	HYR1	854855
tM(CAU)Q2	tM(CAU)Q2_tRNA			
YPR061C	YPR061C_mRNA	YPR061C	JID1	856174
YLR119W	YLR119W_mRNA	YLR119W	SRN2	850810
YBL018C	YBL018C_mRNA	YBL018C	POP8	852263
YDL111C	YDL111C_mRNA	YDL111C	RRP42	851447
YKL006W	YKL006W_mRNA	YKL006W	RPL14A	853864
YHR090C	YHR090C_mRNA	YHR090C	YNG2	856490
YBR038W	YBR038W_mRNA	YBR038W	CHS2	852326
tT(UGU)Q1	tT(UGU)Q1_tRNA			
YEL033W	YEL033W_mRNA	YEL033W	MTC7	856678
YHL015W	YHL015W_mRNA	YHL015W	RPS20	856371
tR(UCU)J2	tR(UCU)J2_tRNA			
